player_node,team_node,player_name,team_name,team_name_at_time,team_name_history,group,leagues,minutes_domestic,games_domestic,wins_domestic,first_date,last_date,active_years,minutes_international,games_international,wins_international,minutes_total,games_total,wins_total,domestic_win_rate
player::cain,team::najinemfire,Cain,NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,762.9,20,7.0,2015-01-07 00:00:00+00:00,2015-04-11 00:00:00+00:00,2015,0.0,0.0,0.0,762.9,20.0,7.0,0.35
player::duke-lee-ho-seong,team::najinemfire,Duke (Lee Ho-seong),NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,3229.5333333333333,81,41.0,2015-01-07 00:00:00+00:00,2015-08-16 00:00:00+00:00,2015,0.0,0.0,0.0,3229.5333333333333,81.0,41.0,0.5061728395061729
player::ggoong,team::najinemfire,Ggoong,NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,2674.0166666666664,67,34.0,2015-01-07 00:00:00+00:00,2015-08-16 00:00:00+00:00,2015,0.0,0.0,0.0,2674.0166666666664,67.0,34.0,0.5074626865671642
player::ohq,team::najinemfire,Ohq,NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,2950.7833333333333,75,39.0,2015-01-07 00:00:00+00:00,2015-08-16 00:00:00+00:00,2015,0.0,0.0,0.0,2950.7833333333333,75.0,39.0,0.52
player::watch,team::najinemfire,Watch,NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,2800.4333333333334,69,36.0,2015-01-07 00:00:00+00:00,2015-08-16 00:00:00+00:00,2015,0.0,0.0,0.0,2800.4333333333334,69.0,36.0,0.5217391304347826
player::pure,team::najinemfire,Pure,NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,2466.633333333333,61,34.0,2015-01-16 00:00:00+00:00,2015-08-16 00:00:00+00:00,2015,0.0,0.0,0.0,2466.633333333333,61.0,34.0,0.5573770491803278
player::zefa,team::najinemfire,Zefa,NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,278.75,6,2.0,2015-01-16 00:00:00+00:00,2015-02-06 00:00:00+00:00,2015,0.0,0.0,0.0,278.75,6.0,2.0,0.3333333333333333
player::peanut,team::najinemfire,Peanut,NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,429.1,12,5.0,2015-02-25 00:00:00+00:00,2015-08-07 00:00:00+00:00,2015,0.0,0.0,0.0,429.1,12.0,5.0,0.4166666666666667
player::rain-park-dan-won,team::najinemfire,Rain (Park Dan-won),NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,110.58333333333331,3,1.0,2015-02-25 00:00:00+00:00,2015-02-25 00:00:00+00:00,2015,0.0,0.0,0.0,110.58333333333331,3.0,1.0,0.3333333333333333
player::tank,team::najinemfire,Tank,NaJin e-mFire,NaJin e-mFire,NaJin e-mFire,major,LCK,444.9333333333333,11,6.0,2015-02-28 00:00:00+00:00,2015-08-07 00:00:00+00:00,2015,0.0,0.0,0.0,444.9333333333333,11.0,6.0,0.5454545454545454
player::fomko,team::natusvincerecis,Fomko,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,928.4,24,16.0,2015-05-30 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,928.4,24.0,16.0,0.6666666666666666
player::lasagna,team::natusvincerecis,Lasagna,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,928.4,24,16.0,2015-05-30 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,928.4,24.0,16.0,0.6666666666666666
player::skash,team::natusvincerecis,Skash,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,348.75,9,6.0,2015-05-30 00:00:00+00:00,2015-06-28 00:00:00+00:00,2015,0.0,0.0,0.0,348.75,9.0,6.0,0.6666666666666666
player::vincentvega,team::natusvincerecis,VincentVega,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,928.4,24,16.0,2015-05-30 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,928.4,24.0,16.0,0.6666666666666666
player::zvene,team::natusvincerecis,Zvene,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,858.85,22,15.0,2015-05-30 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,858.85,22.0,15.0,0.6818181818181818
player::meziljie,team::natusvincerecis,Meziljie,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,39.03333333333333,1,0.0,2015-05-31 00:00:00+00:00,2015-05-31 00:00:00+00:00,2015,0.0,0.0,0.0,39.03333333333333,1.0,0.0,0.0
player::aoi-haru,team::natusvincerecis,Aoi Haru,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,30.516666666666666,1,1.0,2015-06-13 00:00:00+00:00,2015-06-13 00:00:00+00:00,2015,0.0,0.0,0.0,30.516666666666666,1.0,1.0,1.0
player::090,team::natusvincerecis,090,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,107.31666666666666,3,2.0,2015-06-20 00:00:00+00:00,2015-06-21 00:00:00+00:00,2015,0.0,0.0,0.0,107.31666666666666,3.0,2.0,0.6666666666666666
player::likkrit,team::natusvincerecis,Likkrit,Natus Vincere.CIS,Dragon Wars,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,472.3333333333333,12,8.0,2015-07-04 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,472.3333333333333,12.0,8.0,0.6666666666666666
player::lasagna,team::natusvincerecis,Lasagna,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,1367.35,38,21.0,2016-01-16 00:00:00+00:00,2016-08-13 00:00:00+00:00,2016,0.0,0.0,0.0,1367.35,38.0,21.0,0.5526315789473685
player::saulius,team::natusvincerecis,Saulius,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,1429.4666666666667,40,21.0,2016-01-16 00:00:00+00:00,2016-08-13 00:00:00+00:00,2016,0.0,0.0,0.0,1429.4666666666667,40.0,21.0,0.525
player::skash,team::natusvincerecis,Skash,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,2504.85,69,29.0,2016-01-16 00:00:00+00:00,2017-08-06 00:00:00+00:00,2016|2017,0.0,0.0,0.0,2504.85,69.0,29.0,0.42028985507246375
player::vincentvega,team::natusvincerecis,VincentVega,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,1429.4666666666667,40,21.0,2016-01-16 00:00:00+00:00,2016-08-13 00:00:00+00:00,2016,0.0,0.0,0.0,1429.4666666666667,40.0,21.0,0.525
player::zvene,team::natusvincerecis,Zvene,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,1792.9166666666663,50,19.0,2016-01-16 00:00:00+00:00,2017-08-06 00:00:00+00:00,2016|2017,0.0,0.0,0.0,1792.9166666666663,50.0,19.0,0.38
player::aoi-haru,team::natusvincerecis,Aoi Haru,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,62.11666666666666,2,0.0,2016-05-28 00:00:00+00:00,2016-05-29 00:00:00+00:00,2016,0.0,0.0,0.0,62.11666666666666,2.0,0.0,0.0
player::doxy,team::natusvincerecis,Doxy,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,711.9333333333333,19,10.0,2016-05-28 00:00:00+00:00,2016-08-13 00:00:00+00:00,2016,0.0,0.0,0.0,711.9333333333333,19.0,10.0,0.5263157894736842
player::amiracle,team::natusvincerecis,aMiracle,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,1075.3833333333332,29,8.0,2017-01-28 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,1075.3833333333332,29.0,8.0,0.27586206896551724
player::gumbeq,team::natusvincerecis,Gumbeq,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,554.3666666666667,14,3.0,2017-01-28 00:00:00+00:00,2017-03-19 00:00:00+00:00,2017,0.0,0.0,0.0,554.3666666666667,14.0,3.0,0.21428571428571427
player::niq,team::natusvincerecis,niQ,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,554.3666666666667,14,3.0,2017-01-28 00:00:00+00:00,2017-03-19 00:00:00+00:00,2017,0.0,0.0,0.0,554.3666666666667,14.0,3.0,0.21428571428571427
player::doubleaim,team::natusvincerecis,DoubleAiM,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,521.0166666666667,15,5.0,2017-06-24 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,521.0166666666667,15.0,5.0,0.3333333333333333
player::piter-pokir,team::natusvincerecis,Piter Pokir,Natus Vincere.CIS,Natus Vincere.CIS,Dragon Wars | Natus Vincere.CIS,wildcard,LCL,521.0166666666667,15,5.0,2017-06-24 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,521.0166666666667,15.0,5.0,0.3333333333333333
player::dade,team::newbee,dade,Newbee,Newbee,Newbee,major,LPL,1555.2666666666669,39,13.0,2016-05-26 00:00:00+00:00,2016-08-07 00:00:00+00:00,2016,0.0,0.0,0.0,1555.2666666666669,39.0,13.0,0.3333333333333333
player::happyy,team::newbee,HappyY,Newbee,Newbee,Newbee,major,LPL,2037.5833333333335,53,19.0,2016-05-26 00:00:00+00:00,2017-08-06 00:00:00+00:00,2016|2017,0.0,0.0,0.0,2037.5833333333335,53.0,19.0,0.3584905660377358
player::morzb,team::newbee,MorZB,Newbee,Newbee,Newbee,major,LPL,1555.2666666666669,39,13.0,2016-05-26 00:00:00+00:00,2016-08-07 00:00:00+00:00,2016,0.0,0.0,0.0,1555.2666666666669,39.0,13.0,0.3333333333333333
player::swift,team::newbee,Swift,Newbee,Newbee,Newbee,major,LPL,4824.683333333333,129,57.0,2016-05-26 00:00:00+00:00,2017-08-23 00:00:00+00:00,2016|2017,0.0,0.0,0.0,4824.683333333333,129.0,57.0,0.4418604651162791
player::v,team::newbee,V,Newbee,Newbee,Newbee,major,LPL,3313.65,87,32.0,2016-05-26 00:00:00+00:00,2017-08-20 00:00:00+00:00,2016|2017,0.0,0.0,0.0,3313.65,87.0,32.0,0.367816091954023
player::cool,team::newbee,Cool,Newbee,Newbee,Newbee,major,LPL,786.95,22,8.0,2017-01-20 00:00:00+00:00,2017-04-14 00:00:00+00:00,2017,0.0,0.0,0.0,786.95,22.0,8.0,0.36363636363636365
player::lwx,team::newbee,Lwx,Newbee,Newbee,Newbee,major,LPL,2582.3,71,32.0,2017-01-20 00:00:00+00:00,2017-08-23 00:00:00+00:00,2017,0.0,0.0,0.0,2582.3,71.0,32.0,0.4507042253521127
player::pinus,team::newbee,Pinus,Newbee,Newbee,Newbee,major,LPL,319.71666666666664,9,2.0,2017-01-20 00:00:00+00:00,2017-04-14 00:00:00+00:00,2017,0.0,0.0,0.0,319.71666666666664,9.0,2.0,0.2222222222222222
player::mor,team::newbee,Mor,Newbee,Newbee,Newbee,major,LPL,1986.6,53,28.0,2017-01-22 00:00:00+00:00,2017-08-06 00:00:00+00:00,2017,0.0,0.0,0.0,1986.6,53.0,28.0,0.5283018867924528
player::coco,team::newbee,Coco,Newbee,Newbee,Newbee,major,LPL,1962.1,53,30.0,2017-02-12 00:00:00+00:00,2017-08-23 00:00:00+00:00,2017,0.0,0.0,0.0,1962.1,53.0,30.0,0.5660377358490566
player::skye,team::newbee,Skye,Newbee,Newbee,Newbee,major,LPL,1618.7166666666667,45,25.0,2017-03-17 00:00:00+00:00,2017-08-23 00:00:00+00:00,2017,0.0,0.0,0.0,1618.7166666666667,45.0,25.0,0.5555555555555556
player::corn-lei-wen,team::newbee,Corn (Lei Wen),Newbee,Newbee,Newbee,major,LPL,628.05,18,6.0,2017-06-10 00:00:00+00:00,2017-08-20 00:00:00+00:00,2017,0.0,0.0,0.0,628.05,18.0,6.0,0.3333333333333333
player::crisp,team::newbee,Crisp,Newbee,Newbee,Newbee,major,LPL,1070.7833333333333,31,14.0,2017-06-10 00:00:00+00:00,2017-08-23 00:00:00+00:00,2017,0.0,0.0,0.0,1070.7833333333333,31.0,14.0,0.45161290322580644
player::vasilii,team::newbee,Vasilii,Newbee,Newbee,Newbee,major,LPL,312.4833333333333,8,6.0,2017-06-30 00:00:00+00:00,2017-07-16 00:00:00+00:00,2017,0.0,0.0,0.0,312.4833333333333,8.0,6.0,0.75
player::quan,team::newbee,Quan,Newbee,Newbee,Newbee,major,LPL,70.1,2,0.0,2017-07-14 00:00:00+00:00,2017-07-14 00:00:00+00:00,2017,0.0,0.0,0.0,70.1,2.0,0.0,0.0
player::hanxuan,team::newbee,HanXuan,Newbee,Newbee,Newbee,major,LPL,37.583333333333336,1,0.0,2017-08-20 00:00:00+00:00,2017-08-20 00:00:00+00:00,2017,0.0,0.0,0.0,37.583333333333336,1.0,0.0,0.0
player::mountain-patrick-dasberg,team::nfaculty,MounTain (Patrick Dasberg),n!faculty,n!faculty,n!faculty,major,LEC,503.2166666666666,12,4.0,2014-11-22 00:00:00+00:00,2014-12-19 00:00:00+00:00,2015,0.0,0.0,0.0,503.2166666666666,12.0,4.0,0.3333333333333333
player::obvious,team::nfaculty,Obvious,n!faculty,n!faculty,n!faculty,major,LEC,503.2166666666666,12,4.0,2014-11-22 00:00:00+00:00,2014-12-19 00:00:00+00:00,2015,0.0,0.0,0.0,503.2166666666666,12.0,4.0,0.3333333333333333
player::sedrion,team::nfaculty,Sedrion,n!faculty,n!faculty,n!faculty,major,LEC,503.2166666666666,12,4.0,2014-11-22 00:00:00+00:00,2014-12-19 00:00:00+00:00,2015,0.0,0.0,0.0,503.2166666666666,12.0,4.0,0.3333333333333333
player::sozpurefect,team::nfaculty,SozPurefect,n!faculty,n!faculty,n!faculty,major,LEC,503.2166666666666,12,4.0,2014-11-22 00:00:00+00:00,2014-12-19 00:00:00+00:00,2015,0.0,0.0,0.0,503.2166666666666,12.0,4.0,0.3333333333333333
player::xaxus,team::nfaculty,Xaxus,n!faculty,n!faculty,n!faculty,major,LEC,503.2166666666666,12,4.0,2014-11-22 00:00:00+00:00,2014-12-19 00:00:00+00:00,2015,0.0,0.0,0.0,503.2166666666666,12.0,4.0,0.3333333333333333
player::heaq,team::nip,HeaQ,NIP,NIP,NIP,major,LEC,1036.6666666666667,29,7.0,2017-06-03 00:00:00+00:00,2017-08-10 00:00:00+00:00,2017,0.0,0.0,0.0,1036.6666666666667,29.0,7.0,0.2413793103448276
player::nagne,team::nip,Nagne,NIP,NIP,NIP,major,LEC,1036.6666666666667,29,7.0,2017-06-03 00:00:00+00:00,2017-08-10 00:00:00+00:00,2017,0.0,0.0,0.0,1036.6666666666667,29.0,7.0,0.2413793103448276
player::profit,team::nip,Profit,NIP,NIP,NIP,major,LEC,1036.6666666666667,29,7.0,2017-06-03 00:00:00+00:00,2017-08-10 00:00:00+00:00,2017,0.0,0.0,0.0,1036.6666666666667,29.0,7.0,0.2413793103448276
player::shook,team::nip,Shook,NIP,NIP,NIP,major,LEC,1036.6666666666667,29,7.0,2017-06-03 00:00:00+00:00,2017-08-10 00:00:00+00:00,2017,0.0,0.0,0.0,1036.6666666666667,29.0,7.0,0.2413793103448276
player::sprattel,team::nip,sprattel,NIP,NIP,NIP,major,LEC,1036.6666666666667,29,7.0,2017-06-03 00:00:00+00:00,2017-08-10 00:00:00+00:00,2017,0.0,0.0,0.0,1036.6666666666667,29.0,7.0,0.2413793103448276
player::bodydrop,team::nme,Bodydrop,NME,NME,NME,major,LCS,790.1166666666667,22,6.0,2014-11-15 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,790.1166666666667,22.0,6.0,0.2727272727272727
player::cackgod,team::nme,cackgod,NME,NME,NME,major,LCS,111.95,4,2.0,2014-11-15 00:00:00+00:00,2014-11-23 00:00:00+00:00,2015,0.0,0.0,0.0,111.95,4.0,2.0,0.5
player::inori,team::nme,Inori,NME,NME,NME,major,LCS,111.95,4,2.0,2014-11-15 00:00:00+00:00,2014-11-23 00:00:00+00:00,2015,0.0,0.0,0.0,111.95,4.0,2.0,0.5
player::otter-brian-thomas,team::nme,otter (Brian Thomas),NME,NME,NME,major,LCS,790.1166666666667,22,6.0,2014-11-15 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,790.1166666666667,22.0,6.0,0.2727272727272727
player::wolfe,team::nme,Wolfe,NME,NME,NME,major,LCS,111.95,4,2.0,2014-11-15 00:00:00+00:00,2014-11-23 00:00:00+00:00,2015,0.0,0.0,0.0,111.95,4.0,2.0,0.5
player::flaresz,team::nme,Flaresz,NME,NME,NME,major,LCS,678.1666666666666,18,4.0,2015-05-30 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,678.1666666666666,18.0,4.0,0.2222222222222222
player::innox,team::nme,Innox,NME,NME,NME,major,LCS,678.1666666666666,18,4.0,2015-05-30 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,678.1666666666666,18.0,4.0,0.2222222222222222
player::trashy,team::nme,Trashy,NME,NME,NME,major,LCS,678.1666666666666,18,4.0,2015-05-30 00:00:00+00:00,2015-07-26 00:00:00+00:00,2015,0.0,0.0,0.0,678.1666666666666,18.0,4.0,0.2222222222222222
player::altec,team::nrgesports,Altec,NRG Esports,NRG Esports,NRG Esports,major,LCS,625.3,18,7.0,2016-01-16 00:00:00+00:00,2016-04-03 00:00:00+00:00,2016,0.0,0.0,0.0,625.3,18.0,7.0,0.3888888888888889
player::cris,team::nrgesports,Cris,NRG Esports,NRG Esports,NRG Esports,major,LCS,40.583333333333336,1,1.0,2016-01-16 00:00:00+00:00,2016-01-16 00:00:00+00:00,2016,0.0,0.0,0.0,40.583333333333336,1.0,1.0,1.0
player::gbm,team::nrgesports,GBM,NRG Esports,NRG Esports,NRG Esports,major,LCS,2252.7666666666664,63,22.0,2016-01-16 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,2252.7666666666664,63.0,22.0,0.3492063492063492
player::konkwon,team::nrgesports,KonKwon,NRG Esports,NRG Esports,NRG Esports,major,LCS,694.2666666666667,20,8.0,2016-01-16 00:00:00+00:00,2016-04-03 00:00:00+00:00,2016,0.0,0.0,0.0,694.2666666666667,20.0,8.0,0.4
player::shrimp,team::nrgesports,Shrimp,NRG Esports,NRG Esports,NRG Esports,major,LCS,40.583333333333336,1,1.0,2016-01-16 00:00:00+00:00,2016-01-16 00:00:00+00:00,2016,0.0,0.0,0.0,40.583333333333336,1.0,1.0,1.0
player::impact,team::nrgesports,Impact,NRG Esports,NRG Esports,NRG Esports,major,LCS,653.6833333333333,19,7.0,2016-01-17 00:00:00+00:00,2016-04-03 00:00:00+00:00,2016,0.0,0.0,0.0,653.6833333333333,19.0,7.0,0.3684210526315789
player::moon-galen-holgate,team::nrgesports,Moon (Galen Holgate),NRG Esports,NRG Esports,NRG Esports,major,LCS,653.6833333333333,19,7.0,2016-01-17 00:00:00+00:00,2016-04-03 00:00:00+00:00,2016,0.0,0.0,0.0,653.6833333333333,19.0,7.0,0.3684210526315789
player::lod,team::nrgesports,LOD,NRG Esports,NRG Esports,NRG Esports,major,LCS,68.96666666666665,2,1.0,2016-02-27 00:00:00+00:00,2016-02-28 00:00:00+00:00,2016,0.0,0.0,0.0,68.96666666666665,2.0,1.0,0.5
player::kiwikid,team::nrgesports,KiWiKiD,NRG Esports,NRG Esports,NRG Esports,major,LCS,1558.5,43,14.0,2016-06-03 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,1558.5,43.0,14.0,0.32558139534883723
player::ohq,team::nrgesports,Ohq,NRG Esports,NRG Esports,NRG Esports,major,LCS,1558.5,43,14.0,2016-06-03 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,1558.5,43.0,14.0,0.32558139534883723
player::quas,team::nrgesports,Quas,NRG Esports,NRG Esports,NRG Esports,major,LCS,1558.5,43,14.0,2016-06-03 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,1558.5,43.0,14.0,0.32558139534883723
player::santorin,team::nrgesports,Santorin,NRG Esports,NRG Esports,NRG Esports,major,LCS,1558.5,43,14.0,2016-06-03 00:00:00+00:00,2016-07-31 00:00:00+00:00,2016,0.0,0.0,0.0,1558.5,43.0,14.0,0.32558139534883723
player::leonard,team::ntr,Leonard,NTR,NTR,NTR,major,LCS,46.766666666666666,2,0.0,2014-11-15 00:00:00+00:00,2014-11-16 00:00:00+00:00,2015,0.0,0.0,0.0,46.766666666666666,2.0,0.0,0.0
player::nocturnal,team::ntr,Nocturnal,NTR,NTR,NTR,major,LCS,46.766666666666666,2,0.0,2014-11-15 00:00:00+00:00,2014-11-16 00:00:00+00:00,2015,0.0,0.0,0.0,46.766666666666666,2.0,0.0,0.0
player::ralara,team::ntr,Ralara,NTR,NTR,NTR,major,LCS,46.766666666666666,2,0.0,2014-11-15 00:00:00+00:00,2014-11-16 00:00:00+00:00,2015,0.0,0.0,0.0,46.766666666666666,2.0,0.0,0.0
player::razelock,team::ntr,Razelock,NTR,NTR,NTR,major,LCS,46.766666666666666,2,0.0,2014-11-15 00:00:00+00:00,2014-11-16 00:00:00+00:00,2015,0.0,0.0,0.0,46.766666666666666,2.0,0.0,0.0
player::tonington,team::ntr,Tonington,NTR,NTR,NTR,major,LCS,46.766666666666666,2,0.0,2014-11-15 00:00:00+00:00,2014-11-16 00:00:00+00:00,2015,0.0,0.0,0.0,46.766666666666666,2.0,0.0,0.0
player::aprox,team::numberoneesports,âprox,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,635.9333333333332,18,2.0,2015-01-24 00:00:00+00:00,2016-02-28 00:00:00+00:00,2015|2016,0.0,0.0,0.0,635.9333333333332,18.0,2.0,0.1111111111111111
player::crisange,team::numberoneesports,Crisange,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,193.9,6,0.0,2015-01-24 00:00:00+00:00,2015-02-08 00:00:00+00:00,2015,0.0,0.0,0.0,193.9,6.0,0.0,0.0
player::decagon-moon,team::numberoneesports,Decagon Moon,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,857.6,24,8.0,2015-01-24 00:00:00+00:00,2015-05-24 00:00:00+00:00,2015,0.0,0.0,0.0,857.6,24.0,8.0,0.3333333333333333
player::padden,team::numberoneesports,Padden,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,193.9,6,0.0,2015-01-24 00:00:00+00:00,2015-02-08 00:00:00+00:00,2015,0.0,0.0,0.0,193.9,6.0,0.0,0.0
player::swanepoel,team::numberoneesports,Swanepoel,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,1746.65,49,15.0,2015-01-24 00:00:00+00:00,2016-02-14 00:00:00+00:00,2015|2016,0.0,0.0,0.0,1746.65,49.0,15.0,0.30612244897959184
player::leyl-u-nehar,team::numberoneesports,LEYL Ü NEHAR,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,577.9,16,6.0,2015-02-07 00:00:00+00:00,2015-03-29 00:00:00+00:00,2015,0.0,0.0,0.0,577.9,16.0,6.0,0.375
player::nasesuyno,team::numberoneesports,NasesUyno,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,1184.6999999999998,33,13.0,2015-02-14 00:00:00+00:00,2015-08-02 00:00:00+00:00,2015,0.0,0.0,0.0,1184.6999999999998,33.0,13.0,0.3939393939393939
player::stansfield,team::numberoneesports,Stansfield,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,283.3333333333333,8,4.0,2015-02-14 00:00:00+00:00,2015-05-31 00:00:00+00:00,2015,0.0,0.0,0.0,283.3333333333333,8.0,4.0,0.5
player::revanche,team::numberoneesports,Revanche,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,70.48333333333333,2,0.0,2015-02-21 00:00:00+00:00,2015-02-22 00:00:00+00:00,2015,0.0,0.0,0.0,70.48333333333333,2.0,0.0,0.0
player::zaek,team::numberoneesports,Zaek,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,374.35,10,4.0,2015-02-28 00:00:00+00:00,2015-03-29 00:00:00+00:00,2015,0.0,0.0,0.0,374.35,10.0,4.0,0.4
player::wtcn,team::numberoneesports,wtcN,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,671.1833333333333,19,7.0,2015-05-16 00:00:00+00:00,2015-08-02 00:00:00+00:00,2015,0.0,0.0,0.0,671.1833333333333,19.0,7.0,0.3684210526315789
player::trixucator,team::numberoneesports,Trixucator,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,324.26666666666665,10,3.0,2015-05-30 00:00:00+00:00,2015-07-12 00:00:00+00:00,2015,0.0,0.0,0.0,324.26666666666665,10.0,3.0,0.3
player::killeres,team::numberoneesports,KillerEs,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,962.95,27,7.0,2015-06-06 00:00:00+00:00,2016-02-28 00:00:00+00:00,2015|2016,0.0,0.0,0.0,962.95,27.0,7.0,0.25925925925925924
player::adaniel,team::numberoneesports,Adaniel,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,196.7333333333333,5,2.0,2015-07-26 00:00:00+00:00,2015-08-02 00:00:00+00:00,2015,0.0,0.0,0.0,196.7333333333333,5.0,2.0,0.4
player::elysion,team::numberoneesports,Elysion,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,506.4166666666666,14,2.0,2016-01-16 00:00:00+00:00,2016-02-28 00:00:00+00:00,2016,0.0,0.0,0.0,506.4166666666666,14.0,2.0,0.14285714285714285
player::muscle,team::numberoneesports,Muscle,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,73.85,2,1.0,2016-01-16 00:00:00+00:00,2016-01-17 00:00:00+00:00,2016,0.0,0.0,0.0,73.85,2.0,1.0,0.5
player::kondzisan,team::numberoneesports,KonDziSan,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,432.56666666666666,12,1.0,2016-01-23 00:00:00+00:00,2016-02-28 00:00:00+00:00,2016,0.0,0.0,0.0,432.56666666666666,12.0,1.0,0.08333333333333333
player::rydle,team::numberoneesports,Rydle,NumberOne Esports,NumberOne Esports,NumberOne Esports,wildcard,TCL,138.36666666666665,4,0.0,2016-02-20 00:00:00+00:00,2016-02-28 00:00:00+00:00,2016,0.0,0.0,0.0,138.36666666666665,4.0,0.0,0.0
player::cool,team::ohmygod,Cool,Oh My God,Oh My God,Oh My God,major,LPL,4506.383333333333,125,64.0,2015-01-17 00:00:00+00:00,2016-06-04 00:00:00+00:00,2015|2016,0.0,0.0,0.0,4506.383333333333,125.0,64.0,0.512
